survived,pclass,age,fare,adult_male,alone,fare_zscore,familySize,sex_male,embark_town_Queenstown,embark_town_Southampton,who_man,who_woman,class_Second,class_Third
0,3,1.1249600919935312,-0.7841792430073967,1,1,-0.7837390637737198,-0.5609748304808925,True,False,True,True,False,False,True
1,3,-0.10463740114712775,-0.820959102119349,0,1,-0.8204982774396938,-0.5609748304808925,False,True,False,False,True,False,True
0,1,1.5092093085999871,1.8122899269281671,1,0,1.8112726437007045,0.679294583808128,True,False,False,True,False,False,False
0,3,0.971260405350949,-0.830854756854953,1,1,-0.8303883774991738,-0.5609748304808925,True,False,True,True,False,False,True
1,1,-0.8731358343600392,2.5497045522452972,0,0,2.548273339922454,0.059159876663617675,False,False,False,False,True,False,False
1,1,0.4333115021019105,0.3553757823476232,1,1,0.355176301118126,-0.5609748304808925,True,False,True,True,False,False,False
0,3,-0.8731358343600392,-0.23166125968823245,0,0,-0.23153122248478483,0.059159876663617675,False,False,False,False,True,False,True
0,3,-0.3351869311110011,-0.8199664648688783,1,1,-0.8195061973811002,-0.5609748304808925,True,True,False,True,False,False,True
0,3,-0.25833708778971,-0.8067633807960333,1,0,-0.8063105245263931,0.059159876663617675,True,False,True,True,False,False,True
0,2,0.7407108753870754,0.3444394801955363,1,1,0.34424613778333585,-0.5609748304808925,True,False,True,True,False,True,False
1,2,1.2018099353148228,-0.2974659859684509,0,1,-0.29729901094212074,-0.5609748304808925,False,False,True,False,True,True,False
1,1,0.971260405350949,0.3553757823476232,1,1,0.355176301118126,-0.5609748304808925,True,False,True,True,False,False,False
1,1,-0.5657364610748749,2.132408321022389,0,1,2.1312113474108023,-0.5609748304808925,False,False,True,False,True,False,False
1,3,-0.10463740114712775,-0.18008316987206635,1,0,-0.17998208472805216,0.679294583808128,True,False,False,True,False,False,True
1,1,-0.41203677443229225,0.991023726275429,0,1,0.9904674401096357,-0.5609748304808925,False,False,False,False,True,False,False
0,1,-0.10463740114712775,0.36526093570402574,1,1,0.3650559056930892,-0.5609748304808925,True,False,True,True,False,False,False
1,1,1.4323594652786964,1.040827750325537,1,0,1.0402435079273697,0.059159876663617675,True,False,True,True,False,False,False
0,3,-0.027787557825836286,-0.6323794480268655,1,1,-0.6320244777782805,-0.5609748304808925,True,False,True,True,False,False,True
0,2,1.739758838563861,-0.3336984726090339,1,1,-0.33351115939045256,-0.5609748304808925,True,False,True,True,False,True,False
0,3,-0.7962859910387481,-0.830854756854953,1,1,-0.8303883774991738,-0.5609748304808925,True,False,True,True,False,False,True
1,1,0.6638610320657842,2.5497045522452972,0,1,2.548273339922454,-0.5609748304808925,False,False,False,False,True,False,False
1,2,-0.18148724446841888,-0.5368057694182641,0,1,-0.5365044470428978,-0.5609748304808925,False,False,True,False,True,True,False
0,3,-0.10463740114712775,-0.16405229962564444,1,1,-0.16396021300619354,-0.5609748304808925,True,True,False,True,False,False,True
0,3,0.27961181545932823,-0.8160407306065735,1,1,-0.8155826667306794,-0.5609748304808925,True,False,True,True,False,False,True
1,2,-1.795333954215533,0.5824597491940527,0,0,0.5821328001089627,0.059159876663617675,False,False,True,False,False,True,False
0,3,-0.9499856776813305,-0.9045411875888887,1,0,-0.9040334462142825,0.059159876663617675,True,False,True,True,False,False,True
0,2,0.35646165878061936,-0.3336984726090339,1,1,-0.33351115939045256,-0.5609748304808925,True,False,True,True,False,True,False
0,2,1.5860591519212788,-0.3336984726090339,1,1,-0.33351115939045256,-0.5609748304808925,True,False,True,True,False,True,False
1,1,-0.18148724446841888,1.0620380556287106,1,0,1.0614419073607846,0.059159876663617675,True,False,True,True,False,False,False
0,3,-0.7194361477174569,-0.716561933621122,1,1,-0.7161597096581235,-0.5609748304808925,True,False,True,True,False,False,True
1,2,0.04906228549545484,0.13298517012197925,0,0,0.13291052225186956,1.299429290952638,False,False,True,False,True,True,False
1,3,-0.10463740114712775,-0.8204626642072291,0,1,-0.8200021181904713,-0.5609748304808925,False,True,False,False,True,False,True
0,2,-0.3351869311110011,0.3444394801955363,1,0,0.34424613778333585,0.059159876663617675,True,False,True,True,False,True,False
0,3,-0.3351869311110011,-0.7985399740528021,0,0,-0.7980917337850657,0.059159876663617675,False,False,True,False,True,False,True
1,1,-0.027787557825836286,2.473846735064164,0,1,2.472458103613147,-0.5609748304808925,False,False,True,False,True,False,False
0,3,-1.4110847376090776,0.023546289947323783,0,1,0.023533072831520997,-0.5609748304808925,True,False,False,False,False,False,True
0,2,-0.10463740114712775,-3.058577729168294,1,1,-3.0568608737261584,-0.5609748304808925,True,False,True,True,False,True,False
0,2,-0.4888866177535834,-0.3336984726090339,1,1,-0.33351115939045256,-0.5609748304808925,True,False,True,True,False,True,False
0,2,-0.4888866177535834,-0.3336984726090339,1,1,-0.33351115939045256,-0.5609748304808925,True,False,True,True,False,True,False
0,3,-0.06621247948648201,-0.12717266791993034,1,1,-0.12710128275128557,-0.5609748304808925,True,False,True,True,False,False,True
0,3,1.4323594652786964,0.6233938271906202,0,0,0.62304390079359,1.919563998097148,False,False,True,False,True,False,True
1,1,0.4333115021019105,3.3852937438182265,1,1,3.3833934945841233,-0.5609748304808925,True,False,False,True,False,False,False
0,3,-0.10463740114712775,-0.8019236166026619,1,1,-0.8014734770125473,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.10463740114712775,-0.8019236166026619,1,1,-0.8014734770125473,-0.5609748304808925,True,False,True,True,False,False,True
1,1,-0.10463740114712775,0.4870824563024247,1,1,0.48680904485438625,-0.5609748304808925,True,False,True,True,False,False,False
0,1,0.5101613454232019,1.4640142585641172,1,0,1.4631924710962987,0.059159876663617675,True,False,True,True,False,False,False
1,1,-0.6425863043961659,2.6962534687059607,0,0,2.6947399948462056,1.919563998097148,False,False,False,False,True,False,False
0,3,-0.41203677443229225,-0.12717266791993034,1,0,-0.12710128275128557,0.059159876663617675,True,False,True,True,False,False,True
1,3,0.12591212881674596,-0.7985399740528021,1,1,-0.7980917337850657,-0.5609748304808925,True,False,True,True,False,False,True
0,1,3.1230560183471017,1.3571652197109427,1,0,1.3564034092553456,0.679294583808128,True,False,True,True,False,False,False
0,3,-1.0268355210026217,0.09717164064584446,1,0,0.09711709579695182,0.679294583808128,True,False,True,True,False,False,True
1,2,0.04906228549545484,-0.3336984726090339,0,1,-0.33351115939045256,-0.5609748304808925,False,False,True,False,True,True,False
0,1,-0.7962859910387481,1.0620380556287106,1,0,1.0614419073607846,0.059159876663617675,True,False,True,True,False,False,False
0,3,0.12591212881674596,-0.8189865811572414,1,1,-0.8185268637024631,-0.5609748304808925,True,True,False,True,False,False,True
1,2,-1.9490336408581157,0.2228261499229998,0,0,0.22270107208551435,0.679294583808128,False,False,True,False,False,True,False
1,3,-1.795333954215533,-0.3731626361213424,0,0,-0.3729531706902314,0.059159876663617675,True,False,True,False,False,False,True
0,3,0.27961181545932823,-0.6307359423566569,1,1,-0.6303818946485152,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.4888866177535834,-0.8019236166026619,1,1,-0.8014734770125473,-0.5609748304808925,True,False,True,True,False,False,True
1,2,1.4323594652786964,1.2673242399099218,0,0,1.2666128594217003,1.299429290952638,False,False,True,False,True,True,False
1,2,-2.204943619118015,-0.22860581346535838,0,0,-0.22847749135956097,0.679294583808128,True,False,True,False,False,True,False
0,3,-0.10463740114712775,-0.8135961720983268,1,1,-0.8131394804136766,-0.5609748304808925,True,False,True,True,False,False,True
0,2,-0.8731358343600392,-0.45071259742579345,1,1,-0.45045960128044443,-0.5609748304808925,True,False,True,True,False,True,False
0,3,0.35646165878061936,-0.7841792430073967,1,1,-0.7837390637737198,-0.5609748304808925,True,False,True,True,False,False,True
1,1,0.27961181545932823,1.558478389365684,0,1,1.5576035768413148,-0.5609748304808925,False,False,True,False,True,False,False
0,3,-0.10463740114712775,-0.22860581346535838,1,1,-0.22847749135956097,-0.5609748304808925,True,False,True,True,False,False,True
0,3,0.8944105620296582,-0.89550453846012,1,1,-0.895001869580513,-0.5609748304808925,True,False,True,True,False,False,True
1,3,-0.7194361477174569,-0.8823470582632057,1,1,-0.8818517750031517,-0.5609748304808925,True,False,False,True,False,False,True
1,1,0.5101613454232019,1.8931715298766854,0,0,1.8921088458020032,1.299429290952638,False,False,True,False,True,False,False
0,3,-1.0268355210026217,-0.8160407306065735,1,1,-0.8155826667306794,-0.5609748304808925,True,False,True,True,False,False,True
1,1,1.6629089952425695,1.452419049919151,0,0,1.451603771129165,0.059159876663617675,False,False,True,False,True,False,False
0,1,-0.10463740114712775,0.765636569835668,1,1,0.7652067990637551,-0.5609748304808925,True,False,False,True,False,False,False
0,3,0.08748720715610023,-0.8189865811572414,0,1,-0.8185268637024631,-0.5609748304808925,False,True,False,False,True,False,True
0,3,-0.10463740114712775,0.27115228049766626,1,0,0.2710000760060229,0.059159876663617675,True,True,False,True,False,False,True
0,3,0.2027619721380371,-0.7491276790090224,1,1,-0.7487071750864653,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.41203677443229225,-0.6307359423566569,1,1,-0.6303818946485152,-0.5609748304808925,True,False,True,True,False,False,True
0,3,1.4323594652786964,-0.8067633807960333,1,1,-0.8063105245263931,-0.5609748304808925,True,False,True,True,False,False,True
0,2,2.124008055170317,-0.5368057694182641,0,1,-0.5365044470428978,-0.5609748304808925,False,False,True,False,True,True,False
0,3,-0.10463740114712775,-0.8828741679067219,1,1,-0.8823785887669681,-0.5609748304808925,True,False,False,True,False,False,True
1,2,1.8934585252064433,0.2228261499229998,0,0,0.22270107208551435,1.919563998097148,False,False,True,False,True,True,False
0,3,-0.8731358343600392,-0.8189865811572414,1,1,-0.8185268637024631,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.10463740114712775,-0.8189865811572414,1,1,-0.8185268637024631,-0.5609748304808925,True,True,False,True,False,False,True
1,3,-1.8721837975368247,-0.3731626361213424,0,1,-0.3729531706902314,-0.5609748304808925,False,False,True,False,False,False,True
0,3,-0.10463740114712775,-0.8204626642072291,1,1,-0.8200021181904713,-0.5609748304808925,True,True,False,True,False,False,True
1,1,1.0481102486722405,2.473846735064164,0,0,2.472458103613147,0.059159876663617675,False,False,True,False,True,False,False
1,3,-1.2573850509664952,-0.8823470582632057,0,1,-0.8818517750031517,-0.5609748304808925,False,False,False,False,False,False,True
1,1,-0.9499856776813305,1.1339105535671157,0,0,1.1332740614857733,0.059159876663617675,False,False,True,False,True,False,False
0,1,-0.027787557825836286,0.4870824563024247,1,1,0.48680904485438625,-0.5609748304808925,True,False,True,True,False,False,False
0,3,-0.10463740114712775,0.24200663802437697,1,0,0.2418707937038085,1.299429290952638,True,False,True,True,False,False,True
0,3,-0.3351869311110011,-0.9050797531497121,1,1,-0.9045717094649159,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.3351869311110011,-0.8797405693934279,1,1,-0.8792467492201408,-0.5609748304808925,True,False,True,True,False,False,True
1,3,-0.8731358343600392,-0.8494271027413146,0,1,-0.8489502982677414,-0.5609748304808925,False,False,True,False,True,False,True
0,3,-1.641634267572951,0.4575195394387211,0,0,0.4572627223882084,2.539698705241659,True,True,False,False,False,False,True
1,3,-2.179583170821989,0.11284358066326515,0,0,0.11278023876623752,1.299429290952638,True,False,True,False,False,False,True
0,1,1.2786597786361142,1.4685301291949246,1,1,1.4677058068570603,-0.5609748304808925,True,False,False,True,False,False,False
0,3,-0.10463740114712775,-0.8189865811572414,1,1,-0.8185268637024631,-0.5609748304808925,True,True,False,True,False,False,True
0,2,-1.0268355210026217,0.3444394801955363,1,1,0.34424613778333585,-0.5609748304808925,True,False,True,True,False,True,False
0,3,-0.10463740114712775,1.3361591794576348,0,0,1.3354091602127638,5.640372240964209,False,False,True,False,True,False,True
0,1,-0.10463740114712775,0.5100012756239033,1,1,0.5097149992748667,-0.5609748304808925,True,False,False,True,False,False,False
0,3,-0.3351869311110011,-0.8019236166026619,1,1,-0.8014734770125473,-0.5609748304808925,True,False,True,True,False,False,True
0,2,0.7407108753870754,-0.3336984726090339,1,1,-0.33351115939045256,-0.5609748304808925,True,False,True,True,False,True,False
1,1,1.5092093085999871,0.3417284274758473,0,1,0.3415366068446931,-0.5609748304808925,False,False,True,False,True,False,False
1,3,0.12591212881674596,-0.7143416664249431,0,1,-0.7139406887529193,-0.5609748304808925,False,False,True,False,True,False,True
0,3,0.04906228549545484,-0.8823470582632057,1,1,-0.8818517750031517,-0.5609748304808925,True,False,False,True,False,False,True
0,3,0.04906228549545484,0.27115228049766626,0,0,0.2710000760060229,0.679294583808128,False,False,True,False,True,False,True
0,2,0.35646165878061936,-0.3336984726090339,1,1,-0.33351115939045256,-0.5609748304808925,True,False,True,True,False,True,False
1,2,0.12591212881674596,0.3539558601651713,0,0,0.35375717597316736,0.679294583808128,False,False,True,False,True,True,False
1,1,-1.4110847376090776,1.8931715298766854,0,0,1.8921088458020032,1.299429290952638,True,False,True,False,False,False,False
1,3,-2.224156079948338,-0.7322606388880223,0,0,-0.7318496028528915,0.059159876663617675,True,False,False,False,False,False,True
1,3,-0.18148724446841888,-0.91474459673667,1,1,-0.9142311279357649,-0.5609748304808925,True,False,True,True,False,False,True
0,3,0.12591212881674596,-0.8160407306065735,1,1,-0.8155826667306794,-0.5609748304808925,True,False,True,True,False,False,True
0,1,0.7407108753870754,-3.058577729168294,1,1,-3.0568608737261584,-0.5609748304808925,True,False,True,True,False,False,False
0,3,-0.8731358343600392,-0.8160407306065735,0,1,-0.8155826667306794,-0.5609748304808925,False,False,True,False,True,False,True
0,2,0.7407108753870754,-0.3336984726090339,1,1,-0.33351115939045256,-0.5609748304808925,True,False,True,True,False,True,False
1,1,0.27961181545932823,1.0620380556287106,0,0,1.0614419073607846,0.059159876663617675,False,False,True,False,True,False,False
0,3,-0.25833708778971,-0.8028874327603489,1,1,-0.802436752156351,-0.5609748304808925,True,False,True,True,False,False,True
0,3,0.7407108753870754,0.27115228049766626,1,1,0.2710000760060229,-0.5609748304808925,True,False,True,True,False,False,True
0,2,0.4333115021019105,-0.5368057694182641,1,1,-0.5365044470428978,-0.5609748304808925,True,False,True,True,False,True,False
0,3,-1.795333954215533,0.5286989276421438,0,0,0.5284021558378776,3.159833412386169,False,False,True,False,False,False,True
0,3,0.08748720715610023,-0.7841792430073967,1,1,-0.7837390637737198,-0.5609748304808925,True,False,True,True,False,False,True
0,1,-0.10463740114712775,-3.058577729168294,1,1,-3.0568608737261584,-0.5609748304808925,True,False,True,True,False,False,False
0,3,-0.4888866177535834,-0.7985399740528021,0,1,-0.7980917337850657,-0.5609748304808925,False,False,True,False,True,False,True
0,2,0.12591212881674596,0.6974165471111633,1,0,0.6970250699278555,0.679294583808128,True,False,False,True,False,True,False
0,3,1.0481102486722405,-0.9850567418873895,1,1,-0.9845038051377383,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-1.4879345809303688,0.4146557174979072,0,0,0.4144229609724118,2.539698705241659,True,False,True,False,False,False,True
1,1,1.739758838563861,1.6379421972192298,0,0,1.6370227796911478,0.679294583808128,False,False,True,False,True,False,False
1,3,-0.18148724446841888,-0.716561933621122,1,1,-0.7161597096581235,-0.5609748304808925,True,False,True,True,False,False,True
0,1,0.6638610320657842,-3.058577729168294,1,1,-3.0568608737261584,-0.5609748304808925,True,False,True,True,False,False,False
1,3,-0.18148724446841888,-0.3731626361213424,0,0,-0.3729531706902314,0.059159876663617675,False,False,True,False,True,False,True
0,3,-2.102733327500698,0.767859433810712,0,0,0.7674284152901885,2.539698705241659,True,False,True,False,False,False,True
0,3,-0.10463740114712775,-0.9179864201772276,1,1,-0.9174711316605235,-0.5609748304808925,True,True,False,True,False,False,True
0,3,-0.10463740114712775,1.1248955097361606,1,1,1.1242640780222282,-0.5609748304808925,True,False,True,True,False,False,True
1,2,-2.179583170821989,0.6974165471111633,0,0,0.6970250699278555,0.679294583808128,True,False,False,False,False,True,False
1,3,-0.10463740114712775,-0.8189865811572414,1,1,-0.8185268637024631,-0.5609748304808925,True,True,False,True,False,False,True
1,1,2.508257271776773,1.4787785499834798,0,1,1.4779484749531677,-0.5609748304808925,False,False,True,False,True,False,False
1,3,-1.1036853643239126,-0.23166125968823245,0,0,-0.23153122248478483,0.059159876663617675,False,False,False,False,False,False,True
1,2,-2.192647644186609,0.02158766795447284,0,0,0.02157555026171097,0.679294583808128,True,False,True,False,False,True,False
0,3,-0.10463740114712775,-0.8823470582632057,1,1,-0.8818517750031517,-0.5609748304808925,True,False,False,True,False,False,True
0,3,-0.4888866177535834,-0.8067633807960333,1,1,-0.8063105245263931,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.8731358343600392,-0.7560434444325569,1,1,-0.7556190585195599,-0.5609748304808925,True,False,True,True,False,False,True
1,1,0.7407108753870754,1.5182728441543656,0,0,1.517420599998439,0.679294583808128,False,False,False,False,True,False,False
0,3,-0.6425863043961659,-0.716561933621122,1,1,-0.7161597096581235,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.10463740114712775,-0.7841792430073967,1,1,-0.7837390637737198,-0.5609748304808925,True,False,True,True,False,False,True
1,3,0.2027619721380371,1.1248955097361606,1,1,1.1242640780222282,-0.5609748304808925,True,False,True,True,False,False,True
1,1,-0.10463740114712775,0.4770416648490861,1,1,0.47677388954600625,-0.5609748304808925,True,False,False,True,False,False,False
0,3,-0.7194361477174569,-0.7985399740528021,1,1,-0.7980917337850657,-0.5609748304808925,True,False,True,True,False,False,True
0,2,-1.0268355210026217,-0.5368057694182641,1,1,-0.5365044470428978,-0.5609748304808925,True,False,True,True,False,True,False
1,1,0.04906228549545484,0.5198636196706231,0,1,0.519571807343577,-0.5609748304808925,False,False,False,False,True,False,False
0,3,0.39488658044126507,-0.9867906128533873,1,1,-0.986236702839014,-0.5609748304808925,True,False,False,True,False,False,True
0,3,-0.9499856776813305,-0.716561933621122,1,1,-0.7161597096581235,-0.5609748304808925,True,False,True,True,False,False,True
0,3,0.971260405350949,-0.8428609376877138,1,1,-0.8423878189652327,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.10463740114712775,1.3361591794576348,1,0,1.3354091602127638,5.640372240964209,True,False,True,True,False,False,True
0,3,0.4333115021019105,-0.8019236166026619,1,1,-0.8014734770125473,-0.5609748304808925,True,False,False,True,False,False,True
0,2,-0.10463740114712775,0.5824597491940527,1,0,0.5821328001089627,0.059159876663617675,True,False,True,True,False,True,False
1,1,-0.10463740114712775,1.5887601180595785,0,0,1.5878683076507973,0.059159876663617675,False,False,False,False,True,False,False
0,3,-1.9490336408581157,0.5286989276421438,0,0,0.5284021558378776,3.159833412386169,True,False,True,False,False,False,True
0,3,3.4304553916322673,-0.8160407306065735,1,1,-0.8155826667306794,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-1.5647844242516598,-0.18008316987206635,0,0,-0.17998208472805216,0.679294583808128,False,False,False,False,False,False,True
1,1,-1.0268355210026217,0.7605376956829674,0,0,0.7601107870354183,0.059159876663617675,False,False,True,False,True,False,False
0,2,1.1249600919935312,0.3444394801955363,0,0,0.34424613778333585,0.059159876663617675,False,False,True,False,True,True,False
1,3,-0.8731358343600392,-0.6455926003653029,0,0,-0.6452302132470126,0.059159876663617675,False,False,True,False,True,False,True
1,1,1.2018099353148228,2.218822021910339,0,0,2.2175765421479263,0.679294583808128,False,False,True,False,True,False,False
1,1,1.6629089952425695,0.36526093570402574,1,1,0.3650559056930892,-0.5609748304808925,True,False,True,True,False,False,False
1,3,-0.41203677443229225,0.04782512943518893,0,0,0.04779828400538075,1.299429290952638,False,False,False,False,True,False,True
0,3,-0.10463740114712775,-0.8823470582632057,1,1,-0.8818517750031517,-0.5609748304808925,True,False,False,True,False,False,True
0,3,0.8944105620296582,-0.25503394778757144,1,0,-0.25489079091533867,0.679294583808128,True,False,True,True,False,False,True
0,2,-0.6425863043961659,-0.45071259742579345,1,0,-0.45045960128044443,0.059159876663617675,True,False,True,True,False,True,False
1,1,1.4323594652786964,0.3417284274758473,0,1,0.3415366068446931,-0.5609748304808925,False,False,True,False,True,False,False
0,3,-0.10463740114712775,1.3361591794576348,0,0,1.3354091602127638,5.640372240964209,False,False,True,False,True,False,True
0,2,-0.41203677443229225,-0.3336984726090339,1,1,-0.33351115939045256,-0.5609748304808925,True,False,True,True,False,True,False
1,2,0.971260405350949,-0.3336984726090339,0,1,-0.33351115939045256,-0.5609748304808925,False,False,True,False,True,True,False
1,2,-0.18148724446841888,-0.2722621931148552,0,0,-0.27210936560176646,0.059159876663617675,False,False,False,False,True,True,False
0,1,0.12591212881674596,1.0110997852233978,1,1,1.010532229868421,-0.5609748304808925,True,False,True,True,False,False,False
0,3,-0.10463740114712775,-0.6307359423566569,1,1,-0.6303818946485152,-0.5609748304808925,True,False,True,True,False,False,True
1,3,-1.9490336408581157,-0.48145578049281335,0,0,-0.4811855274372825,0.679294583808128,True,False,True,False,False,False,True
0,3,-0.25833708778971,-0.8019236166026619,1,1,-0.8014734770125473,-0.5609748304808925,True,False,True,True,False,False,True
1,1,1.355509621957405,1.0515683442816501,0,0,1.0509780729220444,0.679294583808128,False,False,True,False,True,False,False
0,1,0.27961181545932823,-1.208550389612567,1,1,-1.20787200034238,-0.5609748304808925,True,False,True,True,False,False,False
0,3,1.355509621957405,-0.6811127586453682,1,1,-0.6807304331823807,-0.5609748304808925,True,False,True,True,False,False,True
1,2,-0.10463740114712775,0.26497567234198965,0,0,0.2648269349335023,0.059159876663617675,False,False,False,False,True,True,False
1,3,-1.1036853643239126,-0.8828741679067219,0,1,-0.8823785887669681,-0.5609748304808925,False,False,False,False,False,False,True
0,3,-0.7194361477174569,-0.5972795597045879,1,1,-0.596944291892763,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.7962859910387481,-0.8019236166026619,1,1,-0.8014734770125473,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.10463740114712775,-0.8019236166026619,1,1,-0.8014734770125473,-0.5609748304808925,True,False,True,True,False,False,True
1,1,2.0471582118490255,1.5182728441543656,0,0,1.517420599998439,0.059159876663617675,False,False,False,False,True,False,False
1,2,-0.3351869311110011,0.3444394801955363,0,0,0.34424613778333585,0.059159876663617675,False,False,True,False,True,True,False
0,3,0.27961181545932823,-0.8019236166026619,1,1,-0.8014734770125473,-0.5609748304808925,True,False,True,True,False,False,True
0,3,-0.5657364610748749,-0.5353074585700545,0,1,-0.5350069772336811,-0.5609748304808925,False,False,True,False,True,False,True
0,2,-0.10463740114712775,-0.5368057694182641,1,1,-0.5365044470428978,-0.5609748304808925,True,False,True,True,False,True,False
0,3,-0.3351869311110011,-0.9050797531497121,1,1,-0.9045717094649159,-0.5609748304808925,True,False,True,True,False,False,True
0,3,0.7407108753870754,0.4575195394387211,0,0,0.4572627223882084,2.539698705241659,False,True,False,False,True,False,True
0,2,-0.18148724446841888,-0.3336984726090339,1,1,-0.33351115939045256,-0.5609748304808925,True,False,True,True,False,True,False
1,1,-0.7962859910387481,0.4870824563024247,0,1,0.48680904485438625,-0.5609748304808925,False,False,True,False,True,False,False
0,3,-0.10463740114712775,0.24200663802437697,0,0,0.2418707937038085,1.299429290952638,False,False,True,False,True,False,True
1,1,-0.25833708778971,0.4870824563024247,1,1,0.48680904485438625,-0.5609748304808925,True,False,False,True,False,False,False
0,3,0.2027619721380371,-0.8189865811572414,1,1,-0.8185268637024631,-0.5609748304808925,True,True,False,True,False,False,True
